-2,0,Age,Attrition,Attrition Count,Attrition Rate,Business Travel,CF_age band,CF_attrition label,CF_current Employee,Daily Rate,Department,Sum of Distance From Home,Education Field,Education,emp no,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Sort Age,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years With Curr Manager,Years Since Last Promotion,Years In Current Role
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,290,R&D,21,Life Sciences,Bachelor's Degree,STAFF-267,1,267,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Yes,Y,12,3,1,80,3,1,8,3,2,8,7,1,7
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,309,Sales,10,Life Sciences,Master's Degree,STAFF-1105,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Yes,Y,14,3,3,80,3,3,8,5,3,1,0,0,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,342,Sales,16,Marketing,Master's Degree,STAFF-868,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,No,Y,19,3,4,80,3,2,9,2,3,1,0,0,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,367,R&D,25,Medical,Associates Degree,STAFF-1161,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,Y,13,3,3,80,3,2,9,2,3,6,3,1,2
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,397,R&D,7,Medical,Master's Degree,STAFF-102,1,102,1,Male,30,3,3,Research Director,3,Single,13664,25258,4,No,Y,13,3,1,80,3,0,16,3,4,5,2,0,2
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,408,R&D,19,Life Sciences,Associates Degree,STAFF-61,1,61,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,No,Y,21,4,1,80,3,0,8,1,3,1,0,0,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,446,R&D,1,Life Sciences,Master's Degree,STAFF-635,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,Y,12,3,2,80,3,1,8,2,2,6,3,4,5
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,482,R&D,3,Other,Bachelor's Degree,STAFF-689,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,Y,15,3,3,80,3,1,10,2,3,10,8,7,7
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,558,Sales,2,Marketing,Bachelor's Degree,STAFF-656,1,656,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Yes,Y,11,3,3,80,3,1,17,3,2,3,0,1,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,571,R&D,10,Life Sciences,High School,STAFF-802,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Yes,Y,13,3,2,80,3,2,6,3,2,5,3,4,3
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,589,Sales,9,Marketing,Associates Degree,STAFF-1787,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,Y,14,3,1,80,3,2,5,2,3,5,3,0,2
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,671,R&D,19,Life Sciences,Bachelor's Degree,STAFF-1631,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,No,Y,17,3,1,80,3,3,9,2,2,4,2,0,3
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,674,R&D,13,Medical,Bachelor's Degree,STAFF-1543,1,1543,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,No,Y,17,3,1,80,3,0,10,2,3,10,7,3,8
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,783,R&D,7,Medical,Master's Degree,STAFF-1885,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,Y,22,4,3,80,3,1,16,2,3,5,4,0,3
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,799,R&D,1,Technical Degree,Bachelor's Degree,STAFF-623,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,Y,17,3,4,80,3,0,12,3,4,6,2,1,5
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,921,R&D,10,Medical,Bachelor's Degree,STAFF-486,1,486,3,Female,98,3,1,Laboratory Technician,1,Married,3452,17663,6,No,Y,20,4,2,80,3,1,17,3,3,5,3,0,4
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,977,R&D,1,Life Sciences,Bachelor's Degree,STAFF-1196,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,Y,13,3,2,80,3,1,14,2,2,14,11,3,8
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1017,R&D,1,Medical,Associates Degree,STAFF-340,1,340,3,Female,83,2,1,Research Scientist,1,Married,3920,18697,2,No,Y,14,3,1,80,3,1,17,2,2,3,2,0,1
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1107,R&D,14,Life Sciences,Bachelor's Degree,STAFF-515,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,Y,12,3,3,80,3,1,18,2,2,18,17,12,7
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1115,R&D,1,Life Sciences,Master's Degree,STAFF-77,1,77,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,No,Y,18,3,3,80,3,1,7,2,4,7,7,0,5
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1189,Sales,3,Life Sciences,Bachelor's Degree,STAFF-152,1,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,Y,12,3,1,80,3,0,12,3,3,5,3,1,3
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1192,R&D,5,Medical,Associates Degree,STAFF-460,1,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,No,Y,16,3,3,80,3,2,8,2,2,6,4,0,2
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1225,R&D,10,Life Sciences,Associates Degree,STAFF-715,1,715,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,Y,17,3,1,80,3,0,4,2,3,1,0,0,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1239,HR,8,Other,Associates Degree,STAFF-1794,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,Y,13,3,3,80,3,0,19,4,2,10,7,4,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1305,R&D,10,Life Sciences,Master's Degree,STAFF-518,1,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,Y,12,3,4,80,3,0,18,2,2,1,1,0,0
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1319,R&D,6,Medical,Bachelor's Degree,STAFF-474,1,474,3,Male,51,4,2,Research Scientist,1,Divorced,5974,17001,4,Yes,Y,13,3,1,80,3,2,13,2,3,7,7,6,7
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1372,R&D,1,Life Sciences,Bachelor's Degree,STAFF-391,1,391,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,No,Y,12,3,2,80,3,0,17,3,3,17,7,5,12
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1439,R&D,4,Life Sciences,High School,STAFF-1394,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,Y,15,3,4,80,3,0,8,2,3,6,3,1,4
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1462,R&D,11,Medical,Bachelor's Degree,STAFF-1411,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,Y,18,3,1,80,3,0,8,6,3,3,2,0,2
-2,0,37,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1470,R&D,10,Medical,Bachelor's Degree,STAFF-1640,1,1640,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,Y,11,3,1,80,3,1,8,2,1,8,7,7,4
-2,0,37,Yes,1,100.00%,Travel_Frequently,35 - 44,Ex-Employees,0,504,R&D,10,Medical,Bachelor's Degree,STAFF-342,1,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,No,Y,11,3,2,80,3,2,17,5,3,1,0,0,0
-2,0,37,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,370,R&D,10,Medical,Master's Degree,STAFF-1809,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,Y,15,3,2,80,3,0,10,4,1,10,8,0,3
-2,0,37,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,625,Sales,1,Life Sciences,Master's Degree,STAFF-970,1,970,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,No,Y,11,3,3,80,3,0,17,2,1,14,7,11,1
-2,0,37,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,807,HR,6,Human Resources,Master's Degree,STAFF-133,1,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,Y,22,4,4,80,3,0,7,3,3,3,2,0,2
-2,0,37,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1141,R&D,11,Medical,Associates Degree,STAFF-1033,1,1033,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,No,Y,15,3,1,80,3,0,15,2,1,1,0,0,0
-2,0,37,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1373,R&D,2,Other,Associates Degree,STAFF-4,1,4,4,Male,92,2,1,Laboratory Technician,3,Single,2090,2396,6,Yes,Y,15,3,2,80,3,0,7,3,3,0,0,0,0
-2,0,38,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,152,Sales,10,Technical Degree,Bachelor's Degree,STAFF-983,1,983,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Yes,Y,13,3,2,80,3,0,6,1,3,5,3,1,3
-2,0,38,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,573,R&D,6,Medical,Bachelor's Degree,STAFF-107,1,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,15717,7,Yes,Y,12,3,4,80,3,3,17,3,3,13,9,1,11
-2,0,38,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,1327,Sales,2,Life Sciences,Associates Degree,STAFF-361,1,361,4,Male,39,2,2,Sales Executive,4,Married,5249,19682,3,No,Y,18,3,4,80,3,1,13,0,3,8,5,7,7
-2,0,38,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,1336,HR,2,Human Resources,Bachelor's Degree,STAFF-1805,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,Y,13,3,4,80,3,3,13,3,3,11,8,3,10
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,148,R&D,2,Medical,Bachelor's Degree,STAFF-1675,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,Y,22,4,2,80,3,0,4,3,3,4,3,3,3
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,216,R&D,23,Life Sciences,Bachelor's Degree,STAFF-12,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,9526,8787,0,No,Y,21,4,2,80,3,0,10,2,3,9,8,1,7
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,240,R&D,2,Life Sciences,Master's Degree,STAFF-803,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,Y,12,3,4,80,3,0,17,2,3,15,12,4,7
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,471,R&D,12,Life Sciences,Bachelor's Degree,STAFF-837,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,Y,15,3,3,80,3,1,13,3,2,4,2,1,3
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,508,R&D,6,Life Sciences,Master's Degree,STAFF-1997,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,No,Y,11,3,4,80,3,1,10,1,3,8,7,7,3
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,594,R&D,2,Medical,Associates Degree,STAFF-1760,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,Y,14,3,2,80,3,1,9,4,2,6,5,0,1
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,653,R&D,29,Life Sciences,Doctoral Degree,STAFF-79,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,No,Y,11,3,4,80,3,0,10,2,3,10,9,9,3
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,693,R&D,7,Life Sciences,Bachelor's Degree,STAFF-1382,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,Y,11,3,4,80,3,3,4,2,3,4,3,0,2
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,888,HR,10,Human Resources,Master's Degree,STAFF-1563,1,1563,3,Male,71,3,2,Human Resources,3,Married,6077,14814,3,No,Y,11,3,3,80,3,0,10,2,3,6,2,1,3
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1186,R&D,3,Other,Master's Degree,STAFF-1060,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,No,Y,16,3,1,80,3,1,8,2,3,2,2,2,2
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1189,R&D,1,Life Sciences,Bachelor's Degree,STAFF-1668,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,Y,15,3,4,80,3,2,19,4,4,13,9,2,11
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1391,R&D,10,Medical,High School,STAFF-1006,1,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,No,Y,17,3,2,80,3,1,3,0,2,2,2,0,1
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1394,R&D,8,Medical,Bachelor's Degree,STAFF-1937,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,Y,16,3,3,80,3,1,20,3,3,20,7,0,11
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1444,HR,1,Other,Master's Degree,STAFF-1972,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,Y,11,3,2,80,3,1,7,2,3,6,2,1,2
-2,0,38,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,1490,R&D,2,Life Sciences,Associates Degree,STAFF-556,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Yes,Y,23,4,3,80,3,1,1,3,3,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,119,Sales,3,Life Sciences,Bachelor's Degree,STAFF-307,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,No,Y,12,3,3,80,3,2,17,6,2,16,13,5,10
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,130,Sales,2,Marketing,Associates Degree,STAFF-1125,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,Y,16,3,3,80,3,0,10,2,3,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,168,R&D,1,Life Sciences,Bachelor's Degree,STAFF-743,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,Y,14,3,4,80,3,0,10,4,4,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,201,R&D,10,Medical,Bachelor's Degree,STAFF-2015,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,No,Y,12,3,1,80,3,1,20,3,3,18,11,1,16
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,243,Sales,7,Marketing,Master's Degree,STAFF-709,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,No,Y,20,4,1,80,3,0,8,2,3,7,5,0,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,268,R&D,2,Medical,Doctoral Degree,STAFF-773,1,773,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Yes,Y,13,3,2,80,3,1,6,0,1,1,1,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,322,Sales,7,Medical,Associates Degree,STAFF-382,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Yes,Y,24,4,3,80,3,1,8,3,3,8,7,7,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,330,R&D,17,Life Sciences,High School,STAFF-1088,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,No,Y,18,3,1,80,3,1,20,4,2,19,9,1,9
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,343,R&D,15,Life Sciences,Associates Degree,STAFF-461,1,461,3,Male,92,2,3,Research Director,4,Divorced,11510,15682,0,Yes,Y,14,3,2,80,3,1,12,3,3,11,9,2,10
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,345,Sales,10,Life Sciences,Associates Degree,STAFF-2041,1,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5982,1,No,Y,11,3,3,80,3,1,10,1,3,10,9,1,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,362,R&D,1,Life Sciences,High School,STAFF-662,1,662,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,Y,17,3,4,80,3,0,8,3,2,0,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,364,R&D,3,Technical Degree,Doctoral Degree,STAFF-193,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,Y,20,4,2,80,3,0,19,2,3,3,2,2,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,371,R&D,2,Life Sciences,Bachelor's Degree,STAFF-24,1,24,4,Male,45,3,1,Research Scientist,4,Single,3944,4306,5,Yes,Y,11,3,3,80,3,0,6,3,3,3,2,1,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,395,Sales,9,Marketing,Bachelor's Degree,STAFF-893,1,893,2,Male,98,2,1,Sales Representative,2,Married,2899,12102,0,No,Y,19,3,4,80,3,1,3,3,3,2,2,1,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,397,R&D,2,Medical,Associates Degree,STAFF-1638,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Yes,Y,19,3,4,80,3,1,10,6,4,5,2,0,4
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,433,HR,1,Human Resources,Bachelor's Degree,STAFF-1152,1,1152,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,Y,13,3,4,80,3,1,7,2,4,7,0,5,6
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,437,Sales,16,Life Sciences,Bachelor's Degree,STAFF-1583,1,1583,2,Female,90,3,2,Sales Executive,2,Single,4198,16379,2,No,Y,12,3,2,80,3,0,8,5,4,3,2,1,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,688,R&D,23,Life Sciences,Master's Degree,STAFF-393,1,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,No,Y,14,3,2,80,3,1,10,2,3,2,2,1,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,702,Sales,1,Life Sciences,Master's Degree,STAFF-230,1,230,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,Y,22,4,3,80,3,0,12,2,4,8,7,0,3
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,723,Sales,2,Marketing,Master's Degree,STAFF-1835,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,Y,20,4,1,80,3,2,20,4,2,4,3,0,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,770,Sales,10,Marketing,Master's Degree,STAFF-1119,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Yes,Y,14,3,2,80,3,2,9,2,3,8,7,2,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,827,R&D,1,Life Sciences,Master's Degree,STAFF-724,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,No,Y,13,3,3,80,3,0,10,4,2,9,8,1,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,833,R&D,18,Medical,Bachelor's Degree,STAFF-1766,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,Y,16,3,3,80,3,1,15,2,3,1,0,1,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,849,R&D,25,Life Sciences,Associates Degree,STAFF-421,1,421,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,No,Y,17,3,3,80,3,1,19,2,3,10,1,0,8
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1009,Sales,2,Life Sciences,Associates Degree,STAFF-1355,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,Y,15,3,4,80,3,1,11,3,3,7,7,1,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1035,Sales,3,Life Sciences,Master's Degree,STAFF-1036,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Yes,Y,12,3,3,80,3,0,19,1,3,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1084,R&D,29,Technical Degree,Bachelor's Degree,STAFF-273,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,No,Y,18,3,1,80,3,1,9,3,1,7,7,1,7
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1153,R&D,6,Other,Associates Degree,STAFF-1782,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,Y,11,3,2,80,3,1,5,3,3,5,4,0,4
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1206,R&D,9,Life Sciences,Associates Degree,STAFF-1940,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,Y,19,3,4,80,3,2,10,0,4,5,3,0,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1245,Sales,14,Life Sciences,Bachelor's Degree,STAFF-1582,1,1582,3,Male,80,3,2,Sales Executive,2,Married,9924,12355,0,No,Y,11,3,4,80,3,1,10,3,3,9,7,7,8
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1261,R&D,2,Life Sciences,Master's Degree,STAFF-271,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553,7259,9,No,Y,14,3,2,80,3,0,14,3,3,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1321,Sales,1,Life Sciences,Master's Degree,STAFF-1995,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,No,Y,15,3,1,80,3,2,16,3,3,15,8,5,13
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1333,R&D,1,Technical Degree,Bachelor's Degree,STAFF-950,1,950,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,No,Y,13,3,2,80,3,1,15,3,3,15,11,5,12
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1380,R&D,9,Life Sciences,Associates Degree,STAFF-245,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,Y,12,3,3,80,3,0,2,3,3,2,1,2,2
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1404,Sales,1,Life Sciences,Bachelor's Degree,STAFF-1961,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,Y,14,3,1,80,3,0,20,3,2,1,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1495,R&D,4,Medical,Associates Degree,STAFF-1687,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,Y,19,3,4,80,3,1,7,5,2,0,0,0,0
-2,0,38,No,0,0.00%,Travel_Rarely,35 - 44,Current Employees,1,1495,R&D,10,Medical,Bachelor's Degree,STAFF-634,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,Y,19,3,3,80,3,1,18,4,3,1,0,0,0
-2,0,38,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,903,R&D,2,Medical,Bachelor's Degree,STAFF-1573,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,4855,7653,4,No,Y,11,3,1,80,3,2,7,2,3,5,4,1,2
-2,0,38,Yes,1,100.00%,Travel_Rarely,35 - 44,Ex-Employees,0,1180,R&D,29,Medical,High School,STAFF-282,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Yes,Y,19,3,2,80,3,0,17,2,3,1,0,0,0
-2,0,39,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,105,R&D,9,Life Sciences,Bachelor's Degree,STAFF-2022,1,2022,4,Male,87,3,5,Manager,4,Single,19431,15302,2,No,Y,13,3,3,80,3,0,21,3,2,6,3,1,0
-2,0,39,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,439,R&D,9,Life Sciences,Bachelor's Degree,STAFF-1132,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,Y,15,3,3,80,3,0,9,2,2,5,3,0,4
-2,0,39,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,792,R&D,1,Life Sciences,Bachelor's Degree,STAFF-1737,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,Y,15,3,4,80,3,1,9,2,3,9,8,5,8
-2,0,39,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,1251,Sales,21,Life Sciences,Master's Degree,STAFF-1929,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,Y,19,3,3,80,3,1,10,1,3,3,2,1,2
-2,0,39,No,0,0.00%,Non-Travel,35 - 44,Current Employees,1,1485,R&D,25,Life Sciences,Associates Degree,STAFF-1397,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,Y,21,4,2,80,3,1,13,2,3,6,5,0,4
-2,0,39,No,0,0.00%,Travel_Frequently,35 - 44,Current Employees,1,443,R&D,8,Life Sciences,High School,STAFF-602,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,Y,11,3,1,80,3,1,8,3,3,8,7,0,3
